Pre-alert DateTime UTC,Post-alert DateTime UTC,Alert Duration (seconds),Detected Object Type,Object Location X1 (px),Object Location Y1 (px),Object Location X2 (px),Object Location Y2 (px),Hazard Time Since Start (seconds),Alert Type,Center Area Top-Left X (px),Center Area Top-Left Y (px),Center Area Bottom-Right X (px),Center Area Bottom-Right Y (px)
1714930159.9007642,1714930159.9007642,0.0,person,0,125,520,479,35.492940187454224,center,57,57,120,200
1714930159.9883716,1714930159.9883716,0.0,person,0,124,520,479,35.58054757118225,center,57,57,120,200
1714930160.0636978,1714930160.0636978,0.0,person,0,115,516,479,35.65587377548218,center,57,57,120,200
1714930160.1472044,1714930160.1472044,0.0,person,0,114,517,479,35.73938035964966,center,57,57,120,200
1714930160.2378893,1714930160.2378893,0.0,person,0,105,511,479,35.83006525039673,center,57,57,120,200
1714930160.3185818,1714930160.3185818,0.0,person,0,105,512,479,35.91075778007507,center,57,57,120,200
1714930160.408338,1714930160.408338,0.0,person,0,99,514,479,36.00051403045654,center,57,57,120,200
1714930160.4897075,1714930160.4897075,0.0,person,0,96,511,479,36.08188343048096,center,57,57,120,200
1714930160.5794194,1714930160.5794194,0.0,person,0,97,513,480,36.171595335006714,center,57,57,120,200
1714930160.6629708,1714930160.6629708,0.0,person,0,97,513,480,36.255146741867065,center,57,57,120,200
1714930160.7535708,1714930160.7535708,0.0,person,0,97,511,480,36.345746755599976,center,57,57,120,200
1714930160.832766,1714930160.832766,0.0,person,0,97,510,479,36.42494201660156,center,57,57,120,200
1714930160.911364,1714930160.911364,0.0,person,0,100,510,479,36.5035400390625,center,57,57,120,200
1714930161.0050442,1714930161.0050442,0.0,person,0,103,511,479,36.59722018241882,center,57,57,120,200
1714930161.0944228,1714930161.0944228,0.0,person,0,102,511,480,36.686598777770996,center,57,57,120,200
1714930161.174564,1714930161.174564,0.0,person,0,102,511,480,36.76673984527588,center,57,57,120,200
1714930161.265479,1714930161.265479,0.0,person,0,99,512,479,36.85765504837036,center,57,57,120,200
1714930161.348134,1714930161.348134,0.0,person,0,99,511,479,36.94031000137329,center,57,57,120,200
1714930161.4296546,1714930161.4296546,0.0,person,0,90,509,479,37.021830558776855,center,57,57,120,200
1714930161.5173895,1714930161.5173895,0.0,person,0,85,507,480,37.1095654964447,center,57,57,120,200
1714930161.5975661,1714930161.5975661,0.0,person,0,79,508,479,37.18974208831787,center,57,57,120,200
1714930161.6733675,1714930161.6733675,0.0,person,0,76,506,479,37.26554346084595,center,57,57,120,200
1714930161.7565038,1714930161.7565038,0.0,person,0,74,505,480,37.34867978096008,center,57,57,120,200
1714930161.8476527,1714930161.8476527,0.0,person,0,72,503,480,37.439828634262085,center,57,57,120,200
1714930161.920812,1714930161.920812,0.0,person,0,73,504,479,37.51298785209656,center,57,57,120,200
1714930162.0012841,1714930162.0012841,0.0,person,0,74,504,480,37.59346008300781,center,57,57,120,200
1714930162.0791855,1714930162.0791855,0.0,person,0,77,504,479,37.671361446380615,center,57,57,120,200
1714930162.169425,1714930162.169425,0.0,person,0,93,511,479,37.761600971221924,center,57,57,120,200
1714930162.2484686,1714930162.2484686,0.0,person,0,94,509,479,37.8406445980072,center,57,57,120,200
1714930162.321715,1714930162.321715,0.0,person,0,95,512,479,37.913891077041626,center,57,57,120,200
1714930162.4229946,1714930162.4229946,0.0,person,0,96,511,479,38.01517057418823,center,57,57,120,200
1714930162.4981785,1714930162.4981785,0.0,person,0,96,515,479,38.090354442596436,center,57,57,120,200
1714930162.5769136,1714930162.5769136,0.0,person,0,97,517,479,38.169089555740356,center,57,57,120,200
1714930162.660103,1714930162.660103,0.0,person,0,98,517,479,38.25227904319763,center,57,57,120,200
1714930162.7389927,1714930162.7389927,0.0,person,0,98,519,479,38.33116865158081,center,57,57,120,200
1714930162.8294363,1714930162.8294363,0.0,person,0,98,523,479,38.42161226272583,center,57,57,120,200
1714930162.9152958,1714930162.9152958,0.0,person,0,97,526,479,38.507471799850464,center,57,57,120,200
1714930162.9946861,1714930162.9946861,0.0,person,0,96,535,479,38.586862087249756,center,57,57,120,200
1714930163.0781114,1714930163.0781114,0.0,person,0,96,532,479,38.67028737068176,center,57,57,120,200
1714930163.1513612,1714930163.1513612,0.0,person,0,96,532,479,38.743537187576294,center,57,57,120,200
1714930163.2331514,1714930163.2331514,0.0,person,0,84,525,479,38.82532739639282,center,57,57,120,200
1714930163.3165147,1714930163.3165147,0.0,person,0,81,527,479,38.90869069099426,center,57,57,120,200
1714930163.402577,1714930163.402577,0.0,person,0,69,529,479,38.99475288391113,center,57,57,120,200
1714930163.4809551,1714930163.4809551,0.0,person,0,57,526,479,39.07313108444214,center,57,57,120,200
1714930163.5563045,1714930163.5563045,0.0,person,0,54,525,479,39.14848041534424,center,57,57,120,200
1714930163.6274207,1714930163.6274207,0.0,person,0,54,525,479,39.21959662437439,center,57,57,120,200
1714930163.8726988,1714930163.8726988,0.0,person,0,76,521,479,39.46487474441528,center,57,57,120,200
1714930163.9523199,1714930163.9523199,0.0,person,0,78,521,479,39.544495820999146,center,57,57,120,200
1714930164.036289,1714930164.036289,0.0,person,0,83,526,479,39.62846493721008,center,57,57,120,200
1714930164.1258943,1714930164.1258943,0.0,person,0,84,523,479,39.71807026863098,center,57,57,120,200
1714930164.2169633,1714930164.2169633,0.0,person,0,84,521,479,39.809139251708984,center,57,57,120,200
1714930164.3077803,1714930164.3077803,0.0,person,0,84,521,479,39.89995622634888,center,57,57,120,200
1714930164.3938577,1714930164.3938577,0.0,person,0,84,523,479,39.98603367805481,center,57,57,120,200
1714930164.4735098,1714930164.4735098,0.0,person,0,84,524,479,40.065685749053955,center,57,57,120,200
1714930164.5582452,1714930164.5582452,0.0,person,1,84,528,479,40.150421142578125,center,57,57,120,200
1714930164.644811,1714930164.644811,0.0,person,4,82,531,479,40.23698687553406,center,57,57,120,200
1714930164.7157323,1714930164.7157323,0.0,person,3,82,532,479,40.30790829658508,center,57,57,120,200
1714930164.7959154,1714930164.7959154,0.0,person,11,82,532,479,40.38809132575989,center,57,57,120,200
1714930164.8886383,1714930164.8886383,0.0,person,0,84,531,479,40.48081421852112,center,57,57,120,200
1714930164.9774742,1714930164.9774742,0.0,person,77,85,537,479,40.569650173187256,center,57,57,120,200
1714930165.0658457,1714930165.0658457,0.0,person,27,88,533,480,40.658021688461304,center,57,57,120,200
1714930165.1457946,1714930165.1457946,0.0,person,27,86,536,479,40.73797059059143,center,57,57,120,200
1714930165.225624,1714930165.225624,0.0,person,69,87,541,479,40.81780004501343,center,57,57,120,200
1714930165.304082,1714930165.304082,0.0,person,68,88,536,479,40.89625787734985,center,57,57,120,200
1714930165.3806646,1714930165.3806646,0.0,person,68,88,539,479,40.972840547561646,center,57,57,120,200
1714930165.465629,1714930165.465629,0.0,person,75,88,538,479,41.05780506134033,center,57,57,120,200
1714930165.5397396,1714930165.5397396,0.0,person,79,86,536,479,41.13191556930542,center,57,57,120,200
1714930165.634707,1714930165.634707,0.0,person,78,86,536,479,41.22688293457031,center,57,57,120,200
1714930165.7236323,1714930165.7236323,0.0,person,84,88,536,479,41.31580829620361,center,57,57,120,200
1714930165.8002338,1714930165.8002338,0.0,person,86,88,536,479,41.392409801483154,center,57,57,120,200
1714930165.8880694,1714930165.8880694,0.0,person,82,88,535,479,41.48024535179138,center,57,57,120,200
1714930165.9727883,1714930165.9727883,0.0,person,83,88,535,479,41.564964294433594,center,57,57,120,200
1714930166.0522497,1714930166.0522497,0.0,person,81,88,535,479,41.64442563056946,center,57,57,120,200
1714930166.1324935,1714930166.1324935,0.0,person,83,88,533,479,41.724669456481934,center,57,57,120,200
1714930166.2120228,1714930166.2120228,0.0,person,85,89,533,479,41.80419874191284,center,57,57,120,200
1714930166.3031032,1714930166.3031032,0.0,person,83,89,534,479,41.89527916908264,center,57,57,120,200
1714930166.3776414,1714930166.3776414,0.0,person,81,90,532,479,41.96981739997864,center,57,57,120,200
1714930166.4583702,1714930166.4583702,0.0,person,86,89,532,479,42.050546169281006,center,57,57,120,200
1714930166.540063,1714930166.540063,0.0,person,82,90,530,479,42.13223886489868,center,57,57,120,200
1714930166.6252913,1714930166.6252913,0.0,person,83,88,530,479,42.217467308044434,center,57,57,120,200
1714930166.7070975,1714930166.7070975,0.0,person,83,89,531,479,42.29927349090576,center,57,57,120,200
1714930166.7881732,1714930166.7881732,0.0,person,79,89,531,479,42.38034915924072,center,57,57,120,200
1714930166.8702514,1714930166.8702514,0.0,person,76,89,530,479,42.462427377700806,center,57,57,120,200
1714930166.955007,1714930166.955007,0.0,person,80,89,529,479,42.5471830368042,center,57,57,120,200
1714930167.0304759,1714930167.0304759,0.0,person,80,90,529,479,42.62265181541443,center,57,57,120,200
1714930167.10999,1714930167.10999,0.0,person,80,90,528,479,42.702165842056274,center,57,57,120,200
1714930167.192892,1714930167.192892,0.0,person,81,91,529,479,42.78506803512573,center,57,57,120,200
1714930167.2679322,1714930167.2679322,0.0,person,82,91,529,479,42.86010813713074,center,57,57,120,200
1714930167.343791,1714930167.343791,0.0,person,80,90,529,479,42.93596696853638,center,57,57,120,200
1714930167.4279487,1714930167.4279487,0.0,person,84,91,529,479,43.020124673843384,center,57,57,120,200
1714930167.5178142,1714930167.5178142,0.0,person,95,88,528,479,43.10999011993408,center,57,57,120,200
1714930167.594805,1714930167.594805,0.0,person,86,90,529,479,43.186980962753296,center,57,57,120,200
1714930167.670335,1714930167.670335,0.0,person,93,90,529,479,43.262511014938354,center,57,57,120,200
1714930167.7490726,1714930167.7490726,0.0,person,83,90,529,479,43.341248512268066,center,57,57,120,200
1714930167.83067,1714930167.83067,0.0,person,92,92,527,479,43.42284607887268,center,57,57,120,200
1714930167.905639,1714930167.905639,0.0,person,86,92,530,479,43.497814893722534,center,57,57,120,200
1714930167.978608,1714930167.978608,0.0,person,86,91,528,479,43.570783853530884,center,57,57,120,200
1714930168.065981,1714930168.065981,0.0,person,89,91,528,479,43.658156871795654,center,57,57,120,200
1714930168.1374557,1714930168.1374557,0.0,person,88,91,529,479,43.729631662368774,center,57,57,120,200
1714930168.2212615,1714930168.2212615,0.0,person,90,91,528,479,43.81343746185303,center,57,57,120,200
1714930168.2933683,1714930168.2933683,0.0,person,91,92,529,479,43.885544300079346,center,57,57,120,200
1714930168.3788288,1714930168.3788288,0.0,person,90,91,529,479,43.97100472450256,center,57,57,120,200
1714930168.4711373,1714930168.4711373,0.0,person,90,91,529,479,44.063313245773315,center,57,57,120,200
1714930168.546527,1714930168.546527,0.0,person,93,92,528,479,44.13870286941528,center,57,57,120,200
1714930168.6241403,1714930168.6241403,0.0,person,89,91,530,479,44.21631622314453,center,57,57,120,200
1714930168.700917,1714930168.700917,0.0,person,98,90,530,479,44.29309296607971,center,57,57,120,200
1714930168.7779274,1714930168.7779274,0.0,person,100,89,530,479,44.37010335922241,center,57,57,120,200
1714930168.8644109,1714930168.8644109,0.0,person,101,90,530,479,44.456586837768555,center,57,57,120,200
1714930168.9482117,1714930168.9482117,0.0,person,91,93,530,479,44.54038763046265,center,57,57,120,200
1714930169.0317595,1714930169.0317595,0.0,person,98,90,530,479,44.62393546104431,center,57,57,120,200
1714930169.1159203,1714930169.1159203,0.0,person,102,90,530,479,44.70809626579285,center,57,57,120,200
1714930169.2050107,1714930169.2050107,0.0,person,93,91,530,479,44.797186613082886,center,57,57,120,200
1714930169.2844183,1714930169.2844183,0.0,person,94,92,530,479,44.87659430503845,center,57,57,120,200
1714930169.3664787,1714930169.3664787,0.0,person,94,92,530,479,44.9586546421051,center,57,57,120,200
1714930169.457321,1714930169.457321,0.0,person,98,91,530,479,45.04949688911438,center,57,57,120,200
1714930169.5378728,1714930169.5378728,0.0,person,99,91,530,479,45.130048751831055,center,57,57,120,200
1714930169.625503,1714930169.625503,0.0,person,100,91,530,479,45.217679023742676,center,57,57,120,200
1714930169.702641,1714930169.702641,0.0,person,100,91,530,479,45.294816970825195,center,57,57,120,200
1714930169.7795854,1714930169.7795854,0.0,person,101,92,530,479,45.371761322021484,center,57,57,120,200
1714930169.8592613,1714930169.8592613,0.0,person,103,92,530,479,45.45143723487854,center,57,57,120,200
1714930169.9353428,1714930169.9353428,0.0,person,104,92,531,479,45.52751874923706,center,57,57,120,200
1714930170.017071,1714930170.017071,0.0,person,100,92,529,479,45.60924696922302,center,57,57,120,200
1714930170.0919406,1714930170.0919406,0.0,person,94,94,531,479,45.68411660194397,center,57,57,120,200
1714930170.1688337,1714930170.1688337,0.0,person,106,93,530,479,45.76100969314575,center,57,57,120,200
1714930170.2380142,1714930170.2380142,0.0,person,107,94,531,479,45.83019018173218,center,57,57,120,200
1714930170.3276932,1714930170.3276932,0.0,person,99,95,530,479,45.91986918449402,center,57,57,120,200
1714930170.4064837,1714930170.4064837,0.0,person,105,94,530,479,45.99865961074829,center,57,57,120,200
1714930170.4827914,1714930170.4827914,0.0,person,109,94,529,479,46.07496738433838,center,57,57,120,200
1714930170.5594034,1714930170.5594034,0.0,person,109,94,529,479,46.1515793800354,center,57,57,120,200
1714930170.6393223,1714930170.6393223,0.0,person,102,96,529,479,46.23149824142456,center,57,57,120,200
1714930170.716188,1714930170.716188,0.0,person,93,96,528,479,46.308363914489746,center,57,57,120,200
1714930170.7944095,1714930170.7944095,0.0,person,87,95,531,479,46.38658547401428,center,57,57,120,200
1714930170.8738132,1714930170.8738132,0.0,person,85,95,531,479,46.465989112854004,center,57,57,120,200
1714930170.950244,1714930170.950244,0.0,person,0,95,529,479,46.54241991043091,center,57,57,120,200
1714930171.0679305,1714930171.0679305,0.0,person,0,95,530,479,46.66010642051697,center,57,57,120,200
1714930171.1541345,1714930171.1541345,0.0,person,1,90,531,479,46.7463104724884,center,57,57,120,200
1714930171.233204,1714930171.233204,0.0,person,0,88,529,479,46.825379848480225,center,57,57,120,200
1714930171.3056643,1714930171.3056643,0.0,person,0,87,534,479,46.89784026145935,center,57,57,120,200
1714930171.3827085,1714930171.3827085,0.0,person,0,88,529,479,46.97488451004028,center,57,57,120,200
1714930171.4704244,1714930171.4704244,0.0,person,0,92,535,479,47.0626003742218,center,57,57,120,200
1714930171.560239,1714930171.560239,0.0,person,0,92,530,480,47.15241503715515,center,57,57,120,200
1714930171.6384385,1714930171.6384385,0.0,person,0,90,528,479,47.23061442375183,center,57,57,120,200
1714930171.721066,1714930171.721066,0.0,person,0,94,531,479,47.313241958618164,center,57,57,120,200
1714930171.8065882,1714930171.8065882,0.0,person,0,96,532,479,47.39876413345337,center,57,57,120,200
1714930171.8873937,1714930171.8873937,0.0,person,0,99,532,479,47.47956967353821,center,57,57,120,200
1714930171.9678252,1714930171.9678252,0.0,person,0,105,531,479,47.56000113487244,center,57,57,120,200
1714930172.0452323,1714930172.0452323,0.0,person,0,107,531,479,47.63740825653076,center,57,57,120,200
1714930172.1276577,1714930172.1276577,0.0,person,0,108,532,479,47.71983361244202,center,57,57,120,200
1714930172.2154582,1714930172.2154582,0.0,person,0,105,531,479,47.807634115219116,center,57,57,120,200
1714930172.2952101,1714930172.2952101,0.0,person,0,104,532,479,47.887386083602905,center,57,57,120,200
1714930172.3726208,1714930172.3726208,0.0,person,0,96,531,479,47.96479678153992,center,57,57,120,200
1714930172.4509492,1714930172.4509492,0.0,person,0,93,530,479,48.04312515258789,center,57,57,120,200
1714930172.5300956,1714930172.5300956,0.0,person,0,85,527,479,48.12227153778076,center,57,57,120,200
1714930172.6235404,1714930172.6235404,0.0,person,0,82,525,479,48.21571636199951,center,57,57,120,200
1714930172.702063,1714930172.702063,0.0,person,0,75,526,479,48.29423904418945,center,57,57,120,200
1714930172.7890155,1714930172.7890155,0.0,person,0,71,526,479,48.38119149208069,center,57,57,120,200
1714930172.8716984,1714930172.8716984,0.0,person,0,71,527,479,48.46387434005737,center,57,57,120,200
1714930172.9457831,1714930172.9457831,0.0,person,0,71,527,479,48.53795909881592,center,57,57,120,200
1714930173.0286672,1714930173.0286672,0.0,person,0,70,528,479,48.620843172073364,center,57,57,120,200
1714930173.116329,1714930173.116329,0.0,person,0,69,529,479,48.70850491523743,center,57,57,120,200
1714930173.1996937,1714930173.1996937,0.0,person,0,73,525,479,48.79186964035034,center,57,57,120,200
1714930173.2895732,1714930173.2895732,0.0,person,0,74,526,479,48.88174915313721,center,57,57,120,200
